Source	Target	Type	Weight
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	65	undirected	1
5	66	undirected	1
5	67	undirected	1
5	5	undirected	1
5	68	undirected	1
5	69	undirected	1
5	70	undirected	1
5	71	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	72	undirected	1
5	73	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	74	undirected	1
5	75	undirected	1
5	76	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	5	undirected	1
5	77	undirected	1
5	78	undirected	1
5	79	undirected	1
5	80	undirected	1
5	81	undirected	1
5	82	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
5	83	undirected	1
5	84	undirected	1
5	79	undirected	1
5	5	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
6	7	undirected	1
6	1	undirected	1
6	2	undirected	1
6	3	undirected	1
6	4	undirected	1
6	5	undirected	1
6	6	undirected	1
